Wavelength Flux
8024.5576171875 77567.07501220703
8025.8076171875 75331.39743041992
8027.0576171875 74249.04125976562
8028.3076171875 75403.36346435547
8029.5576171875 76470.92837524414
8030.8076171875 77072.94165039062
8032.0576171875 76568.17269897461
8033.3076171875 76189.55258178711
8034.5576171875 75817.08813476562
8035.8076171875 74995.04769897461
8037.0576171875 75251.63885498047
8038.3076171875 75846.86462402344
8039.5576171875 76373.83728027344
8040.8076171875 76677.40481567383
8042.0576171875 76567.53451538086
8043.3076171875 74594.81753540039
8044.5576171875 74538.70141601562
8045.8076171875 75413.15036010742
8047.0576171875 76818.49600219727
8048.3076171875 77588.31887817383
8049.5576171875 77939.98699951172
8050.8076171875 77229.88784790039
8052.0576171875 75381.33111572266
8053.3076171875 74725.24862670898
8054.5576171875 75584.55960083008
8055.8076171875 75844.7756652832
8057.0576171875 75876.82232666016
8058.3076171875 75721.23989868164
8059.5576171875 76281.43084716797
8060.8076171875 76865.31280517578
8062.0576171875 76658.0754699707
8063.3076171875 76214.38665771484
8064.5576171875 77582.59875488281
8065.8076171875 77215.26803588867
8067.0576171875 77415.77615356445
8068.3076171875 77102.3818359375
8069.5576171875 77161.79135131836
8070.8076171875 77399.15682983398
8072.0576171875 79079.46560668945
8073.3076171875 79019.88067626953
8074.5576171875 78339.50180053711
8075.8076171875 77699.48403930664
8077.0576171875 78249.62710571289
8078.3076171875 78129.9896850586
8079.5576171875 77618.92236328125
8080.8076171875 77283.42004394531
8082.0576171875 76577.14596557617
8083.3076171875 74379.68789672852
8084.5576171875 73725.57843017578
8085.8076171875 73950.1689453125
8087.0576171875 75321.6946105957
8088.3076171875 76647.75094604492
8089.5576171875 77411.75311279297
8090.8076171875 78339.1244506836
8092.0576171875 78745.30075073242
8093.3076171875 78296.1257019043
8094.5576171875 78289.14373779297
8095.8076171875 78159.54598999023
8097.0576171875 77727.70031738281
8098.3076171875 77875.04321289062
8099.5576171875 77894.0791015625
8100.8076171875 76992.03860473633
8102.0576171875 75926.09463500977
8103.3076171875 75027.4526977539
8104.5576171875 74500.00631713867
8105.8076171875 74454.12963867188
8107.0576171875 73663.63650512695
8108.3076171875 75015.57958984375
8109.5576171875 75731.31646728516
8110.8076171875 75733.68975830078
8112.0576171875 74486.80450439453
8113.3076171875 74834.04946899414
8114.5576171875 77147.41360473633
8115.8076171875 78130.33776855469
8117.0576171875 77379.58654785156
8118.3076171875 76760.89724731445
8119.5576171875 76194.3291015625
8120.8076171875 75417.34017944336
8122.0576171875 75210.79904174805
8123.3076171875 76274.81741333008
8124.5576171875 75820.35940551758
8125.8076171875 75055.87362670898
8127.0576171875 75263.96365356445
8128.3076171875 73993.32632446289
8129.5576171875 73134.55194091797
8130.8076171875 75488.90057373047
8132.0576171875 75211.96987915039
8133.3076171875 74848.07897949219
8134.5576171875 76268.11712646484
8135.8076171875 77127.87811279297
8137.0576171875 77609.51513671875
8138.3076171875 76921.71411132812
8139.5576171875 75505.99536132812
8140.8076171875 75475.02227783203
8142.0576171875 76280.30270385742
8143.3076171875 76996.19262695312
8144.5576171875 78268.02758789062
8145.8076171875 77401.69323730469
8147.0576171875 76381.52026367188
8148.3076171875 74731.76055908203
8149.5576171875 75387.38217163086
8150.8076171875 75051.3744506836
8152.0576171875 74121.24505615234
8153.3076171875 73532.13159179688
8154.5576171875 75649.2233581543
8155.8076171875 76782.34719848633
8157.0576171875 75821.66067504883
8158.3076171875 77146.67779541016
8159.5576171875 78590.78564453125
8160.8076171875 76398.7751159668
8162.0576171875 78304.8537902832
8163.3076171875 76339.54904174805
8164.5576171875 76297.03381347656
8165.8076171875 78328.8452758789
8167.0576171875 77819.63766479492
8168.3076171875 74321.05694580078
8169.5576171875 75913.38027954102
8170.8076171875 78579.93057250977
8172.0576171875 76977.77621459961
8173.3076171875 75894.42794799805
8174.5576171875 75660.72933959961
8175.8076171875 74461.06372070312
8177.0576171875 74446.56533813477
8178.3076171875 76824.53500366211
8179.5576171875 78686.21102905273
8180.8076171875 77757.65606689453
8182.0576171875 77764.16723632812
8183.3076171875 78953.24087524414
8184.5576171875 77554.02862548828
8185.8076171875 76572.77362060547
8187.0576171875 77747.46011352539
8188.3076171875 75435.41482543945
8189.5576171875 77666.00650024414
8190.8076171875 78611.73623657227
8192.0576171875 75942.79486083984
8193.3076171875 77491.09622192383
8194.5576171875 79799.18450927734
8195.8076171875 78758.31237792969
8197.0576171875 76655.09045410156
8198.3076171875 77890.69818115234
8199.5576171875 76880.74850463867
8200.8076171875 77091.0796508789
8202.0576171875 77855.5415649414
8203.3076171875 77877.66549682617
8204.5576171875 78400.39401245117
8205.8076171875 78665.76379394531
8207.0576171875 78495.21063232422
8208.3076171875 77683.93783569336
8209.5576171875 77967.4704284668
8210.8076171875 78602.61672973633
8212.0576171875 78227.5934753418
8213.3076171875 78638.8840637207
8214.5576171875 79229.48254394531
8215.8076171875 80240.33294677734
8217.0576171875 78201.82824707031
8218.3076171875 78726.19775390625
8219.5576171875 77707.1851196289
8220.8076171875 76664.84909057617
8222.0576171875 76923.3200378418
8223.3076171875 78129.37158203125
8224.5576171875 80088.6664428711
8225.8076171875 77711.15707397461
8227.0576171875 72933.80834960938
8228.3076171875 78284.84219360352
8229.5576171875 79695.8720703125
8230.8076171875 76508.61016845703
8232.0576171875 78221.43231201172
8233.3076171875 77147.25048828125
8234.5576171875 78157.19491577148
8235.8076171875 78267.83782958984
8237.0576171875 77486.31210327148
8238.3076171875 76764.21026611328
8239.5576171875 76802.61547851562
8240.8076171875 76450.64169311523
8242.0576171875 74511.73623657227
8243.3076171875 73666.10498046875
8244.5576171875 75982.27600097656
8245.8076171875 77382.08367919922
8247.0576171875 77914.74322509766
8248.3076171875 79048.42715454102
8249.5576171875 79794.63732910156
8250.8076171875 79992.78314208984
8252.0576171875 77974.69122314453
8253.3076171875 75010.08877563477
8254.5576171875 73138.28903198242
8255.8076171875 72858.91955566406
8257.0576171875 76306.36264038086
8258.3076171875 75957.72192382812
8259.5576171875 75663.22854614258
8260.8076171875 76494.02963256836
8262.0576171875 74938.97439575195
8263.3076171875 74919.064453125
8264.5576171875 76037.87908935547
8265.8076171875 75914.98992919922
8267.0576171875 76005.884765625
8268.3076171875 76195.20971679688
8269.5576171875 76552.29721069336
8270.8076171875 76092.98617553711
8272.0576171875 75343.29656982422
8273.3076171875 74618.4921875
8274.5576171875 74704.16091918945
8275.8076171875 75852.25848388672
8277.0576171875 77271.4595336914
8278.3076171875 75275.19412231445
8279.5576171875 75140.5492553711
8280.8076171875 74172.15045166016
8282.0576171875 73437.73748779297
8283.3076171875 78261.81060791016
8284.5576171875 80124.40069580078
8285.8076171875 80177.67901611328
8287.0576171875 77485.93759155273
8288.3076171875 77324.38375854492
8289.5576171875 77322.0234375
8290.8076171875 78514.0317993164
8292.0576171875 78052.1166381836
8293.3076171875 75339.61166381836
8294.5576171875 76354.8508605957
8295.8076171875 78126.06787109375
8297.0576171875 78708.70797729492
8298.3076171875 77359.9069519043
8299.5576171875 73247.75289916992
8300.8076171875 77358.12088012695
8302.0576171875 79432.49685668945
8303.3076171875 77387.10931396484
8304.5576171875 78752.70779418945
8305.8076171875 82307.63159179688
8307.0576171875 79872.84582519531
8308.3076171875 79729.90267944336
8309.5576171875 77512.95419311523
8310.8076171875 76004.25610351562
8312.0576171875 75806.21072387695
8313.3076171875 78537.72332763672
8314.5576171875 76843.37951660156
8315.8076171875 76297.41024780273
8317.0576171875 77649.67520141602
8318.3076171875 81039.5910949707
8319.5576171875 82173.85461425781
8320.8076171875 77620.29904174805
8322.0576171875 80200.04235839844
8323.3076171875 81115.58486938477
8324.5576171875 80882.23388671875
8325.8076171875 79857.75204467773
8327.0576171875 79019.79067993164
8328.3076171875 78570.92037963867
8329.5576171875 79279.3150024414
8330.8076171875 79557.92803955078
8332.0576171875 77662.36276245117
8333.3076171875 77456.41497802734
8334.5576171875 79485.79016113281
8335.8076171875 80136.16589355469
8337.0576171875 78808.90432739258
8338.3076171875 76597.45840454102
8339.5576171875 78850.06262207031
8340.8076171875 79778.740234375
8342.0576171875 80061.15209960938
8343.3076171875 83041.5325012207
8344.5576171875 76201.74475097656
8345.8076171875 75326.85534667969
8347.0576171875 75842.20306396484
8348.3076171875 74187.0888671875
8349.5576171875 75325.93417358398
8350.8076171875 78046.27117919922
8352.0576171875 76584.18200683594
8353.3076171875 74030.5397644043
8354.5576171875 74587.71655273438
8355.8076171875 73354.67010498047
8357.0576171875 73332.29931640625
8358.3076171875 75239.87979125977
8359.5576171875 75893.84896850586
8360.8076171875 74481.5718383789
8362.0576171875 74773.77459716797
8363.3076171875 76567.05871582031
8364.5576171875 75413.43753051758
8365.8076171875 73513.49642944336
8367.0576171875 73115.08959960938
8368.3076171875 74152.15539550781
8369.5576171875 74666.65905761719
8370.8076171875 74715.01184082031
8372.0576171875 74098.25344848633
8373.3076171875 73889.02426147461
8374.5576171875 74592.76016235352
8375.8076171875 74722.33087158203
8377.0576171875 75970.26455688477
8378.3076171875 77536.79611206055
8379.5576171875 77597.54159545898
8380.8076171875 77150.18954467773
8382.0576171875 76015.75387573242
8383.3076171875 73805.47848510742
8384.5576171875 73821.64404296875
8385.8076171875 73807.49877929688
8387.0576171875 74229.7631225586
8388.3076171875 74204.12973022461
8389.5576171875 75051.9203491211
8390.8076171875 75245.29370117188
8392.0576171875 74264.12338256836
8393.3076171875 73157.36633300781
8394.5576171875 73413.8549194336
8395.8076171875 74711.11688232422
8397.0576171875 76254.73059082031
8398.3076171875 78652.52526855469
8399.5576171875 72293.47422790527
8400.8076171875 74859.5290222168
8402.0576171875 76047.14807128906
8403.3076171875 75006.62979125977
8404.5576171875 74284.65414428711
8405.8076171875 74171.58401489258
8407.0576171875 73412.44033813477
8408.3076171875 73083.27899169922
8409.5576171875 74632.92749023438
8410.8076171875 76158.08386230469
8412.0576171875 76682.57955932617
8413.3076171875 76959.45721435547
8414.5576171875 76960.49160766602
8415.8076171875 74451.51852416992
8417.0576171875 75688.77285766602
8418.3076171875 75577.59634399414
8419.5576171875 76664.15979003906
8420.8076171875 76922.42175292969
8422.0576171875 76520.90045166016
8423.3076171875 75817.09085083008
8424.5576171875 75137.52389526367
8425.8076171875 75028.3896484375
8427.0576171875 77232.89251708984
8428.3076171875 80658.68463134766
8429.5576171875 78300.4455871582
8430.8076171875 73971.78817749023
8432.0576171875 75890.12976074219
8433.3076171875 76433.47680664062
8434.5576171875 76413.35052490234
8435.8076171875 76035.53762817383
8437.0576171875 75541.95910644531
8438.3076171875 75681.18664550781
8439.5576171875 76008.80651855469
8440.8076171875 76713.47937011719
8442.0576171875 75640.21786499023
8443.3076171875 74548.52517700195
8444.5576171875 74642.22778320312
8445.8076171875 74202.57257080078
8447.0576171875 74072.57778930664
8448.3076171875 73489.16918945312
8449.5576171875 74186.51892089844
8450.8076171875 75693.32586669922
8452.0576171875 76480.62243652344
8453.3076171875 77046.93347167969
8454.5576171875 78108.76748657227
8455.8076171875 78045.1201171875
8457.0576171875 77640.4035949707
8458.3076171875 77156.27435302734
8459.5576171875 76940.28759765625
8460.8076171875 77352.24475097656
8462.0576171875 78043.87097167969
8463.3076171875 81108.63882446289
8464.5576171875 79454.29666137695
8465.8076171875 76273.90444946289
8467.0576171875 77438.17059326172
8468.3076171875 78049.48083496094
8469.5576171875 78117.45428466797
8470.8076171875 77392.07556152344
8472.0576171875 76720.80709838867
8473.3076171875 76032.96792602539
8474.5576171875 77116.83963012695
8475.8076171875 77165.10250854492
8477.0576171875 77584.1301574707
8478.3076171875 76863.44033813477
8479.5576171875 76303.96713256836
8480.8076171875 76194.97943115234
8482.0576171875 76268.04888916016
8483.3076171875 76380.75372314453
8484.5576171875 75886.49240112305
8485.8076171875 74770.49960327148
8487.0576171875 74483.4182434082
8488.3076171875 75289.40618896484
8489.5576171875 76604.3969116211
8490.8076171875 78046.65145874023
8492.0576171875 78748.69985961914
8493.3076171875 76821.90594482422
8494.5576171875 74391.4341430664
8495.8076171875 72653.04019165039
8497.0576171875 72295.13125610352
8498.3076171875 72828.70318603516
8499.5576171875 73340.24838256836
8500.8076171875 73863.34155273438
8502.0576171875 74807.13879394531
8503.3076171875 75968.43069458008
8504.5576171875 74813.29733276367
8505.8076171875 73162.07461547852
8507.0576171875 74227.30145263672
8508.3076171875 74039.86981201172
8509.5576171875 74478.07318115234
8510.8076171875 74158.65512084961
8512.0576171875 75215.05200195312
8513.3076171875 76954.39297485352
8514.5576171875 77215.31134033203
8515.8076171875 76628.21737670898
8517.0576171875 75920.13827514648
8518.3076171875 75056.93054199219
8519.5576171875 75504.51864624023
8520.8076171875 76189.77011108398
8522.0576171875 77308.64971923828
8523.3076171875 76611.48324584961
8524.5576171875 75932.48236083984
8525.8076171875 74149.76495361328
8527.0576171875 73743.49493408203
8528.3076171875 72625.70300292969
8529.5576171875 72364.39401245117
8530.8076171875 72473.9772644043
8532.0576171875 74031.88397216797
8533.3076171875 75016.86965942383
8534.5576171875 76193.20239257812
8535.8076171875 77056.23486328125
8537.0576171875 77971.34912109375
8538.3076171875 77268.14526367188
8539.5576171875 76199.17559814453
8540.8076171875 75618.19842529297
8542.0576171875 75870.01950073242
8543.3076171875 75715.93688964844
8544.5576171875 76360.8197631836
8545.8076171875 76631.06951904297
8547.0576171875 77664.62878417969
8548.3076171875 76796.607421875
8549.5576171875 76417.2121887207
8550.8076171875 76929.38659667969
8552.0576171875 76437.27658081055
8553.3076171875 75508.1789855957
8554.5576171875 74222.54360961914
8555.8076171875 71893.31317138672
8557.0576171875 68375.759765625
8558.3076171875 64974.65216064453
8559.5576171875 62163.36088562012
8560.8076171875 63115.70167541504
8562.0576171875 65745.19819641113
8563.3076171875 69054.97979736328
8564.5576171875 71196.68682861328
8565.8076171875 72423.42764282227
8567.0576171875 74121.62097167969
8568.3076171875 75624.68139648438
8569.5576171875 76099.32321166992
8570.8076171875 76569.47384643555
8572.0576171875 76217.96963500977
8573.3076171875 75276.81253051758
8574.5576171875 73620.576171875
8575.8076171875 72982.02932739258
8577.0576171875 73262.45196533203
8578.3076171875 73608.24276733398
8579.5576171875 74301.9945678711
8580.8076171875 74856.04214477539
8582.0576171875 75546.99365234375
8583.3076171875 76152.40908813477
8584.5576171875 76023.05648803711
8585.8076171875 76008.94848632812
8587.0576171875 75828.17300415039
8588.3076171875 75196.7212524414
8589.5576171875 75194.71176147461
8590.8076171875 75280.1823425293
8592.0576171875 75790.65731811523
8593.3076171875 75393.24600219727
8594.5576171875 75292.9875793457
8595.8076171875 73949.66705322266
8597.0576171875 72546.92562866211
8598.3076171875 69823.16891479492
8599.5576171875 65742.6802520752
8600.8076171875 61157.07539367676
8602.0576171875 57165.702560424805
8603.3076171875 53899.74102783203
8604.5576171875 53663.50994873047
8605.8076171875 56295.64665222168
8607.0576171875 60398.47792053223
8608.3076171875 64272.21383666992
8609.5576171875 67471.17083740234
8610.8076171875 70144.80053710938
8612.0576171875 72673.23135375977
8613.3076171875 74519.8830871582
8614.5576171875 75554.17330932617
8615.8076171875 75925.56204223633
8617.0576171875 75797.5703125
8618.3076171875 75543.67849731445
8619.5576171875 75861.50143432617
8620.8076171875 76379.68209838867
8622.0576171875 76199.77178955078
8623.3076171875 76909.84295654297
8624.5576171875 77344.30920410156
8625.8076171875 77659.8125
8627.0576171875 78203.95498657227
8628.3076171875 78152.50875854492
8629.5576171875 77771.5559387207
8630.8076171875 77949.24188232422
8632.0576171875 77880.43313598633
8633.3076171875 78414.84561157227
8634.5576171875 78164.77770996094
8635.8076171875 78236.71459960938
8637.0576171875 78213.49993896484
8638.3076171875 78462.73641967773
8639.5576171875 78831.82373046875
8640.8076171875 78835.8745727539
8642.0576171875 79176.88024902344
8643.3076171875 77918.76647949219
8644.5576171875 76801.86608886719
8645.8076171875 77004.2807006836
8647.0576171875 77579.63400268555
8648.3076171875 77678.7421875
8649.5576171875 77027.09185791016
8650.8076171875 76978.54147338867
8652.0576171875 77270.69055175781
8653.3076171875 76456.39282226562
8654.5576171875 76466.24008178711
8655.8076171875 76201.58139038086
8657.0576171875 75829.6626586914
8658.3076171875 75260.77258300781
8659.5576171875 74649.82675170898
8660.8076171875 74745.27160644531
8662.0576171875 76226.68627929688
8663.3076171875 76463.34118652344
8664.5576171875 76302.28024291992
8665.8076171875 76817.15502929688
8667.0576171875 76792.0309753418
8668.3076171875 77252.72625732422
8669.5576171875 77195.76138305664
8670.8076171875 77517.45956420898
8672.0576171875 77418.45404052734
8673.3076171875 77451.5783996582
8674.5576171875 77524.65371704102
8675.8076171875 78539.17044067383
8677.0576171875 79254.54040527344
8678.3076171875 80636.12222290039
8679.5576171875 80894.29568481445
8680.8076171875 80165.09509277344
8682.0576171875 80188.73556518555
8683.3076171875 79200.30181884766
8684.5576171875 79312.74008178711
8685.8076171875 80131.41818237305
8687.0576171875 80281.21713256836
8688.3076171875 79841.04641723633
8689.5576171875 80715.11517333984
8690.8076171875 80842.37420654297
8692.0576171875 80503.12460327148
8693.3076171875 80415.67431640625
8694.5576171875 80707.88272094727
8695.8076171875 80700.3638305664
8697.0576171875 80822.00592041016
8698.3076171875 81129.69760131836
8699.5576171875 81149.2145690918
8700.8076171875 81719.02157592773
8702.0576171875 81355.62707519531
8703.3076171875 81227.69744873047
8704.5576171875 80581.44342041016
8705.8076171875 80511.3786315918
8707.0576171875 79861.38104248047
8708.3076171875 80514.88049316406
8709.5576171875 78496.5776977539
8710.8076171875 77866.80685424805
8712.0576171875 77852.05291748047
8713.3076171875 77773.32983398438
8714.5576171875 77937.66296386719
8715.8076171875 77236.27520751953
8717.0576171875 76945.74264526367
8718.3076171875 75633.22793579102
8719.5576171875 73762.3080444336
8720.8076171875 70166.31451416016
8722.0576171875 65664.93670654297
8723.3076171875 60832.12046813965
8724.5576171875 57297.40754699707
8725.8076171875 57121.2341003418
8727.0576171875 60146.13311767578
8728.3076171875 64640.2785949707
8729.5576171875 69044.68148803711
8730.8076171875 72422.45016479492
8732.0576171875 74292.04299926758
8733.3076171875 75079.04354858398
8734.5576171875 75714.20608520508
8735.8076171875 75115.05053710938
8737.0576171875 75031.51217651367
8738.3076171875 75635.86660766602
8739.5576171875 76482.67135620117
8740.8076171875 77257.06964111328
8742.0576171875 77876.55838012695
8743.3076171875 77058.40631103516
8744.5576171875 77284.61642456055
8745.8076171875 77806.22421264648
8747.0576171875 77990.76400756836
8748.3076171875 78202.455078125
8749.5576171875 77372.36749267578
8750.8076171875 76593.47372436523
8752.0576171875 76382.92565917969
8753.3076171875 77276.1215209961
8754.5576171875 79064.06356811523
8755.8076171875 80411.23431396484
8757.0576171875 80800.90573120117
8758.3076171875 82688.90335083008
8759.5576171875 81345.59146118164
8760.8076171875 80725.95272827148
8762.0576171875 78811.53298950195
8763.3076171875 80190.18350219727
8764.5576171875 81501.47640991211
8765.8076171875 81489.64782714844
8767.0576171875 80090.35989379883
8768.3076171875 79681.51849365234
8769.5576171875 80813.40036010742
8770.8076171875 81639.76861572266
8772.0576171875 81034.89535522461
8773.3076171875 81398.16366577148
8774.5576171875 80727.27758789062
8775.8076171875 82274.05355834961
8777.0576171875 80369.38858032227
8778.3076171875 79175.49450683594
8779.5576171875 80511.76037597656
8780.8076171875 81424.08480834961
8782.0576171875 82416.91357421875
8783.3076171875 82897.26965332031
8784.5576171875 83419.04089355469
8785.8076171875 84138.98266601562
8787.0576171875 84109.55337524414
8788.3076171875 85099.60278320312
8789.5576171875 84804.73977661133
8790.8076171875 82504.27404785156
8792.0576171875 81690.16497802734
8793.3076171875 82083.59753417969
8794.5576171875 82113.02389526367
8795.8076171875 82385.51986694336
8797.0576171875 81010.62860107422
8798.3076171875 80410.88391113281
8799.5576171875 79873.45385742188
8800.8076171875 79964.51544189453
8802.0576171875 80238.22393798828
8803.3076171875 80289.03436279297
8804.5576171875 79992.71688842773
8805.8076171875 79875.380859375
8807.0576171875 79592.66879272461
8808.3076171875 79255.24081420898
8809.5576171875 78375.63800048828
8810.8076171875 77132.89883422852
8812.0576171875 77300.56372070312
8813.3076171875 76591.16464233398
8814.5576171875 75070.61517333984
8815.8076171875 74920.15811157227
8817.0576171875 75789.59881591797
8818.3076171875 76709.13296508789
8819.5576171875 77089.95788574219
8820.8076171875 78321.48208618164
8822.0576171875 79718.33020019531
8823.3076171875 81472.96545410156
8824.5576171875 83756.66412353516
8825.8076171875 81423.27952575684
8827.0576171875 74171.70761108398
8828.3076171875 75367.74325561523
8829.5576171875 79382.29608154297
8830.8076171875 79920.57211303711
8832.0576171875 80693.00503540039
8833.3076171875 82438.81716918945
8834.5576171875 81700.03594970703
8835.8076171875 79250.56680297852
8837.0576171875 78868.79693603516
8838.3076171875 80878.43948364258
8839.5576171875 82341.05642700195
8840.8076171875 82951.14303588867
8842.0576171875 84056.28051757812
8843.3076171875 83758.50131225586
8844.5576171875 83851.04598999023
8845.8076171875 84416.05731201172
8847.0576171875 85150.78018188477
8848.3076171875 85772.65365600586
8849.5576171875 85818.69470214844
8850.8076171875 84589.43087768555
8852.0576171875 84447.7192993164
8853.3076171875 83972.59594726562
8854.5576171875 83670.08670043945
8855.8076171875 83065.92956542969
8857.0576171875 82293.40487670898
8858.3076171875 82717.15542602539
8859.5576171875 84157.80551147461
8860.8076171875 84952.96060180664
8862.0576171875 85524.66836547852
8863.3076171875 85402.12194824219
8864.5576171875 85920.6392211914
8865.8076171875 85814.17779541016
8867.0576171875 81723.04895019531
8868.3076171875 78715.4457397461
8869.5576171875 77723.14166259766
8870.8076171875 77367.2275390625
8872.0576171875 79373.3200378418
8873.3076171875 82358.61819458008
8874.5576171875 84371.9800415039
8875.8076171875 86306.53463745117
8877.0576171875 86072.63562011719
8878.3076171875 85428.78427124023
8879.5576171875 86481.30725097656
8880.8076171875 86645.70596313477
8882.0576171875 87423.51281738281
8883.3076171875 88196.55194091797
8884.5576171875 86569.30926513672
8885.8076171875 79876.92733764648
8887.0576171875 80242.16098022461
8888.3076171875 83006.20581054688
8889.5576171875 84001.38671875
8890.8076171875 85706.76794433594
8892.0576171875 86596.67749023438
8893.3076171875 87482.3420715332
8894.5576171875 87679.4154663086
8895.8076171875 87515.89263916016
8897.0576171875 87348.37985229492
8898.3076171875 86333.79574584961
8899.5576171875 85660.705078125
8900.8076171875 85589.45880126953
8902.0576171875 85321.85119628906
8903.3076171875 83945.6376953125
8904.5576171875 84917.0679321289
8905.8076171875 86177.34509277344
8907.0576171875 86172.07690429688
8908.3076171875 87282.46575927734
8909.5576171875 87109.98690795898
8910.8076171875 87258.28497314453
8912.0576171875 87815.60977172852
8913.3076171875 87843.46850585938
8914.5576171875 87683.5941772461
8915.8076171875 87104.69250488281
8917.0576171875 89697.53775024414
8918.3076171875 85961.35433959961
8919.5576171875 83022.2926940918
8920.8076171875 81483.69854736328
8922.0576171875 83918.24658203125
8923.3076171875 82729.16900634766
8924.5576171875 80652.26086425781
8925.8076171875 78547.57382202148
8927.0576171875 76692.2015991211
8928.3076171875 74305.41784667969
8929.5576171875 74693.59283447266
8930.8076171875 76812.6196899414
8932.0576171875 77478.67980957031
8933.3076171875 77004.37109375
8934.5576171875 79911.66900634766
8935.8076171875 82586.88400268555
8937.0576171875 82877.06146240234
8938.3076171875 81529.24780273438
8939.5576171875 80147.31915283203
8940.8076171875 80218.61361694336
8942.0576171875 81204.45727539062
8943.3076171875 81052.5803527832
8944.5576171875 79852.15203857422
8945.8076171875 78611.28384399414
8947.0576171875 79782.57470703125
8948.3076171875 81513.16284179688
8949.5576171875 81991.75424194336
8950.8076171875 82407.4465637207
8952.0576171875 85933.05737304688
8953.3076171875 84440.31884765625
8954.5576171875 85309.70352172852
8955.8076171875 86308.99002075195
8957.0576171875 84913.2509765625
8958.3076171875 81209.54266357422
8959.5576171875 84635.86117553711
8960.8076171875 85272.18295288086
8962.0576171875 84011.17590332031
8963.3076171875 86598.09817504883
8964.5576171875 86955.8941040039
8965.8076171875 86943.91390991211
8967.0576171875 89027.27908325195
8968.3076171875 89317.37335205078
8969.5576171875 86986.74719238281
8970.8076171875 84590.91390991211
8972.0576171875 87763.95764160156
8973.3076171875 87130.00399780273
8974.5576171875 86529.67687988281
8975.8076171875 87672.53604125977
8977.0576171875 86754.16009521484
8978.3076171875 85642.51043701172
8979.5576171875 84118.15637207031
8980.8076171875 86293.18530273438
8982.0576171875 87643.27853393555
8983.3076171875 88488.30935668945
8984.5576171875 87648.16491699219
8985.8076171875 83074.71969604492
8987.0576171875 82301.9506225586
8988.3076171875 88131.92672729492
8989.5576171875 84380.69528198242
8990.8076171875 82391.95281982422
8992.0576171875 86339.09115600586
8993.3076171875 88469.64923095703
8994.5576171875 89136.3723449707
8995.8076171875 89267.36911010742
8997.0576171875 89435.5834350586
8998.3076171875 88531.61990356445
8999.5576171875 83143.78335571289
9000.8076171875 87585.90731811523
9002.0576171875 86020.33395385742
9003.3076171875 83942.09994506836
9004.5576171875 89896.37478637695
9005.8076171875 86604.86291503906
9007.0576171875 85039.02099609375
9008.3076171875 86495.91632080078
9009.5576171875 86123.48294067383
9010.8076171875 82493.70352172852
9012.0576171875 83201.91589355469
9013.3076171875 88359.70794677734
9014.5576171875 87903.12844848633
9015.8076171875 82445.6635131836
9017.0576171875 87906.13943481445
9018.3076171875 92854.77783203125
9019.5576171875 91732.03186035156
9020.8076171875 88558.47067260742
9022.0576171875 87809.27825927734
9023.3076171875 90420.2495727539
9024.5576171875 87560.19662475586
9025.8076171875 88142.66296386719
9027.0576171875 90369.8307800293
9028.3076171875 88123.15423583984
9029.5576171875 84603.87405395508
9030.8076171875 83101.05612182617
9032.0576171875 87624.28820800781
9033.3076171875 90919.34390258789
9034.5576171875 92358.73947143555
9035.8076171875 93603.29193115234
9037.0576171875 94284.86242675781
9038.3076171875 91173.49783325195
9039.5576171875 88400.70034790039
9040.8076171875 83841.55029296875
9042.0576171875 82857.06506347656
9043.3076171875 89136.9665222168
9044.5576171875 93570.27020263672
9045.8076171875 93397.93704223633
9047.0576171875 91964.60339355469
9048.3076171875 92966.94952392578
9049.5576171875 91429.47869873047
9050.8076171875 86079.77532958984
9052.0576171875 83489.05081176758
9053.3076171875 87709.69198608398
9054.5576171875 92746.09585571289
9055.8076171875 93423.61358642578
9057.0576171875 93138.12664794922
9058.3076171875 89355.20303344727
9059.5576171875 83704.18377685547
9060.8076171875 82089.62194824219
9062.0576171875 80658.27087402344
9063.3076171875 82076.2119140625
9064.5576171875 87895.994140625
9065.8076171875 89723.78924560547
9067.0576171875 83222.87612915039
9068.3076171875 75174.19885253906
9069.5576171875 77050.14309692383
9070.8076171875 74326.21392822266
9072.0576171875 73008.56335449219
9073.3076171875 76724.88372802734
9074.5576171875 80855.20315551758
9075.8076171875 84774.69332885742
9077.0576171875 79058.16473388672
9078.3076171875 66139.69958496094
9079.5576171875 60862.99122619629
9080.8076171875 69379.41647338867
9082.0576171875 81199.15982055664
9083.3076171875 84424.23556518555
9084.5576171875 76808.13122558594
9085.8076171875 66455.60488891602
9087.0576171875 71610.12704467773
9088.3076171875 81488.65222167969
9089.5576171875 81786.97933959961
9090.8076171875 81944.97848510742
9092.0576171875 78632.93127441406
9093.3076171875 78561.19540405273
9094.5576171875 83621.9848022461
9095.8076171875 89478.59338378906
9097.0576171875 85768.85119628906
9098.3076171875 74296.48043823242
9099.5576171875 71864.28912353516
9100.8076171875 84835.83264160156
9102.0576171875 92486.45712280273
9103.3076171875 88001.86166381836
9104.5576171875 78435.22225952148
9105.8076171875 73227.55870056152
9107.0576171875 75358.52697753906
9108.3076171875 87983.57022094727
9109.5576171875 96113.5403137207
9110.8076171875 97390.75701904297
9112.0576171875 96632.97857666016
9113.3076171875 95802.1780090332
9114.5576171875 92482.78436279297
9115.8076171875 84658.43145751953
9117.0576171875 73973.01162719727
